Freq.	V(n008)/i(v1)
9.37562006925785e+004	(2.39962844316526e+002dB,1.78326573795203e+002°)
9.39723310564542e+004	(2.39962803193643e+002dB,1.78322725401072e+002°)
9.41889596522745e+004	(2.39962761880668e+002dB,1.78318868182416e+002°)
9.44060876285827e+004	(2.39962720376733e+002dB,1.78315002119406e+002°)
9.46237161365696e+004	(2.39962678680965e+002dB,1.78311127192171e+002°)
9.48418463300800e+004	(2.39962636792490e+002dB,1.78307243380790e+002°)
9.50604793656184e+004	(2.39962594710425e+002dB,1.78303350665299e+002°)
9.52796164023554e+004	(2.39962552433887e+002dB,1.78299449025690e+002°)
9.54992586021338e+004	(2.39962509961987e+002dB,1.78295538441906e+002°)
9.57194071294746e+004	(2.39962467293833e+002dB,1.78291618893848e+002°)
9.59400631515835e+004	(2.39962424428527e+002dB,1.78287690361369e+002°)
9.61612278383566e+004	(2.39962381365170e+002dB,1.78283752824277e+002°)
9.63829023623871e+004	(2.39962338102854e+002dB,1.78279806262336e+002°)
9.66050878989714e+004	(2.39962294640671e+002dB,1.78275850655261e+002°)
9.68277856261149e+004	(2.39962250977708e+002dB,1.78271885982724e+002°)
9.70509967245390e+004	(2.39962207113046e+002dB,1.78267912224351e+002°)
9.72747223776865e+004	(2.39962163045763e+002dB,1.78263929359721e+002°)
9.74989637717286e+004	(2.39962118774932e+002dB,1.78259937368368e+002°)
9.77237220955710e+004	(2.39962074299623e+002dB,1.78255936229779e+002°)
9.79489985408598e+004	(2.39962029618901e+002dB,1.78251925923397e+002°)
9.81747943019883e+004	(2.39961984731826e+002dB,1.78247906428618e+002°)
9.84011105761032e+004	(2.39961939637455e+002dB,1.78243877724790e+002°)
9.86279485631108e+004	(2.39961894334838e+002dB,1.78239839791218e+002°)
9.88553094656836e+004	(2.39961848823024e+002dB,1.78235792607160e+002°)
9.90831944892665e+004	(2.39961803101056e+002dB,1.78231736151826e+002°)
9.93116048420831e+004	(2.39961757167972e+002dB,1.78227670404382e+002°)
9.95405417351424e+004	(2.39961711022805e+002dB,1.78223595343946e+002°)
9.97700063822450e+004	(2.39961664664586e+002dB,1.78219510949591e+002°)
9.99999999999896e+004	(2.39961618092340e+002dB,1.78215417200342e+002°)
1.00230523807780e+005	(2.39961571305087e+002dB,1.78211314075179e+002°)
1.00461579027829e+005	(2.39961524301844e+002dB,1.78207201553035e+002°)
1.00693166885170e+005	(2.39961477081621e+002dB,1.78203079612797e+002°)
1.00925288607658e+005	(2.39961429643425e+002dB,1.78198948233302e+002°)
1.01157945425979e+005	(2.39961381986260e+002dB,1.78194807393345e+002°)
1.01391138573657e+005	(2.39961334109122e+002dB,1.78190657071671e+002°)
1.01624869287059e+005	(2.39961286011005e+002dB,1.78186497246980e+002°)
1.01859138805401e+005	(2.39961237690897e+002dB,1.78182327897924e+002°)
1.02093948370757e+005	(2.39961189147782e+002dB,1.78178149003108e+002°)
1.02329299228065e+005	(2.39961140380638e+002dB,1.78173960541090e+002°)
1.02565192625130e+005	(2.39961091388440e+002dB,1.78169762490382e+002°)
1.02801629812637e+005	(2.39961042170158e+002dB,1.78165554829448e+002°)
1.03038612044151e+005	(2.39960992724756e+002dB,1.78161337536704e+002°)
1.03276140576129e+005	(2.39960943051194e+002dB,1.78157110590520e+002°)
1.03514216667924e+005	(2.39960893148428e+002dB,1.78152873969218e+002°)
1.03752841581790e+005	(2.39960843015407e+002dB,1.78148627651073e+002°)
1.03992016582895e+005	(2.39960792651078e+002dB,1.78144371614311e+002°)
1.04231742939319e+005	(2.39960742054381e+002dB,1.78140105837114e+002°)
1.04472021922069e+005	(2.39960691224251e+002dB,1.78135830297612e+002°)
1.04712854805079e+005	(2.39960640159620e+002dB,1.78131544973890e+002°)
1.04954242865221e+005	(2.39960588859414e+002dB,1.78127249843986e+002°)
1.05196187382311e+005	(2.39960537322553e+002dB,1.78122944885886e+002°)
1.05438689639115e+005	(2.39960485547953e+002dB,1.78118630077533e+002°)
1.05681750921355e+005	(2.39960433534526e+002dB,1.78114305396820e+002°)
1.05925372517718e+005	(2.39960381281177e+002dB,1.78109970821591e+002°)
1.06169555719861e+005	(2.39960328786807e+002dB,1.78105626329643e+002°)
1.06414301822420e+005	(2.39960276050312e+002dB,1.78101271898725e+002°)
1.06659612123015e+005	(2.39960223070584e+002dB,1.78096907506538e+002°)
1.06905487922255e+005	(2.39960169846506e+002dB,1.78092533130733e+002°)
1.07151930523749e+005	(2.39960116376961e+002dB,1.78088148748914e+002°)
1.07398941234113e+005	(2.39960062660823e+002dB,1.78083754338637e+002°)
1.07646521362972e+005	(2.39960008696963e+002dB,1.78079349877408e+002°)
1.07894672222971e+005	(2.39959954484245e+002dB,1.78074935342686e+002°)
1.08143395129782e+005	(2.39959900021530e+002dB,1.78070510711879e+002°)
1.08392691402109e+005	(2.39959845307672e+002dB,1.78066075962350e+002°)
1.08642562361695e+005	(2.39959790341519e+002dB,1.78061631071410e+002°)
1.08893009333332e+005	(2.39959735121917e+002dB,1.78057176016321e+002°)
1.09144033644864e+005	(2.39959679647703e+002dB,1.78052710774299e+002°)
1.09395636627198e+005	(2.39959623917711e+002dB,1.78048235322508e+002°)
1.09647819614307e+005	(2.39959567930770e+002dB,1.78043749638065e+002°)
1.09900583943240e+005	(2.39959511685700e+002dB,1.78039253698035e+002°)
1.10153930954130e+005	(2.39959455181320e+002dB,1.78034747479438e+002°)
1.10407861990196e+005	(2.39959398416441e+002dB,1.78030230959241e+002°)
1.10662378397755e+005	(2.39959341389870e+002dB,1.78025704114363e+002°)
1.10917481526228e+005	(2.39959284100407e+002dB,1.78021166921674e+002°)
1.11173172728147e+005	(2.39959226546847e+002dB,1.78016619357993e+002°)
1.11429453359161e+005	(2.39959168727980e+002dB,1.78012061400092e+002°)
1.11686324778044e+005	(2.39959110642591e+002dB,1.78007493024690e+002°)
1.11943788346703e+005	(2.39959052289457e+002dB,1.78002914208458e+002°)
1.12201845430184e+005	(2.39958993667352e+002dB,1.77998324928017e+002°)
1.12460497396681e+005	(2.39958934775043e+002dB,1.77993725159940e+002°)
1.12719745617539e+005	(2.39958875611291e+002dB,1.77989114880745e+002°)
1.12979591467268e+005	(2.39958816174853e+002dB,1.77984494066906e+002°)
1.13240036323544e+005	(2.39958756464479e+002dB,1.77979862694842e+002°)
1.13501081567219e+005	(2.39958696478913e+002dB,1.77975220740924e+002°)
1.13762728582331e+005	(2.39958636216895e+002dB,1.77970568181473e+002°)
1.14024978756105e+005	(2.39958575677156e+002dB,1.77965904992758e+002°)
1.14287833478965e+005	(2.39958514858425e+002dB,1.77961231151000e+002°)
1.14551294144541e+005	(2.39958453759422e+002dB,1.77956546632368e+002°)
1.14815362149676e+005	(2.39958392378863e+002dB,1.77951851412979e+002°)
1.15080038894431e+005	(2.39958330715457e+002dB,1.77947145468902e+002°)
1.15345325782097e+005	(2.39958268767909e+002dB,1.77942428776153e+002°)
1.15611224219197e+005	(2.39958206534915e+002dB,1.77937701310700e+002°)
1.15877735615500e+005	(2.39958144015169e+002dB,1.77932963048456e+002°)
1.16144861384022e+005	(2.39958081207354e+002dB,1.77928213965287e+002°)
1.16412602941037e+005	(2.39958018110152e+002dB,1.77923454037006e+002°)
1.16680961706084e+005	(2.39957954722235e+002dB,1.77918683239375e+002°)
1.16949939101974e+005	(2.39957891042271e+002dB,1.77913901548105e+002°)
1.17219536554800e+005	(2.39957827068922e+002dB,1.77909108938856e+002°)
1.17489755493940e+005	(2.39957762800844e+002dB,1.77904305387235e+002°)
1.17760597352068e+005	(2.39957698236684e+002dB,1.77899490868800e+002°)
1.18032063565160e+005	(2.39957633375087e+002dB,1.77894665359056e+002°)
1.18304155572504e+005	(2.39957568214689e+002dB,1.77889828833456e+002°)
1.18576874816703e+005	(2.39957502754120e+002dB,1.77884981267404e+002°)
1.18850222743689e+005	(2.39957436992005e+002dB,1.77880122636248e+002°)
1.19124200802725e+005	(2.39957370926963e+002dB,1.77875252915288e+002°)
1.19398810446414e+005	(2.39957304557603e+002dB,1.77870372079770e+002°)
1.19674053130711e+005	(2.39957237882533e+002dB,1.77865480104889e+002°)
1.19949930314925e+005	(2.39957170900350e+002dB,1.77860576965787e+002°)
1.20226443461728e+005	(2.39957103609647e+002dB,1.77855662637554e+002°)
1.20503594037167e+005	(2.39957036009011e+002dB,1.77850737095229e+002°)
1.20781383510665e+005	(2.39956968097020e+002dB,1.77845800313797e+002°)
1.21059813355035e+005	(2.39956899872248e+002dB,1.77840852268193e+002°)
1.21338885046485e+005	(2.39956831333262e+002dB,1.77835892933296e+002°)
1.21618600064624e+005	(2.39956762478621e+002dB,1.77830922283936e+002°)
1.21898959892473e+005	(2.39956693306879e+002dB,1.77825940294889e+002°)
1.22179966016474e+005	(2.39956623816583e+002dB,1.77820946940877e+002°)
1.22461619926492e+005	(2.39956554006273e+002dB,1.77815942196571e+002°)
1.22743923115827e+005	(2.39956483874482e+002dB,1.77810926036589e+002°)
1.23026877081225e+005	(2.39956413419738e+002dB,1.77805898435495e+002°)
1.23310483322878e+005	(2.39956342640559e+002dB,1.77800859367802e+002°)
1.23594743344438e+005	(2.39956271535460e+002dB,1.77795808807967e+002°)
1.23879658653023e+005	(2.39956200102947e+002dB,1.77790746730396e+002°)
1.24165230759228e+005	(2.39956128341520e+002dB,1.77785673109442e+002°)
1.24451461177125e+005	(2.39956056249671e+002dB,1.77780587919404e+002°)
1.24738351424281e+005	(2.39955983825887e+002dB,1.77775491134526e+002°)
1.25025903021758e+005	(2.39955911068646e+002dB,1.77770382729002e+002°)
1.25314117494128e+005	(2.39955837976420e+002dB,1.77765262676969e+002°)
1.25602996369474e+005	(2.39955764547675e+002dB,1.77760130952513e+002°)
1.25892541179403e+005	(2.39955690780869e+002dB,1.77754987529665e+002°)
1.26182753459053e+005	(2.39955616674452e+002dB,1.77749832382403e+002°)
1.26473634747101e+005	(2.39955542226869e+002dB,1.77744665484650e+002°)
1.26765186585771e+005	(2.39955467436556e+002dB,1.77739486810275e+002°)
1.27057410520840e+005	(2.39955392301944e+002dB,1.77734296333096e+002°)
1.27350308101652e+005	(2.39955316821454e+002dB,1.77729094026872e+002°)
1.27643880881120e+005	(2.39955240993502e+002dB,1.77723879865313e+002°)
1.27938130415738e+005	(2.39955164816497e+002dB,1.77718653822070e+002°)
1.28233058265588e+005	(2.39955088288838e+002dB,1.77713415870744e+002°)
1.28528665994347e+005	(2.39955011408921e+002dB,1.77708165984879e+002°)
1.28824955169299e+005	(2.39954934175130e+002dB,1.77702904137964e+002°)
1.29121927361339e+005	(2.39954856585844e+002dB,1.77697630303435e+002°)
1.29419584144984e+005	(2.39954778639436e+002dB,1.77692344454675e+002°)
1.29717927098381e+005	(2.39954700334269e+002dB,1.77687046565007e+002°)
1.30016957803315e+005	(2.39954621668700e+002dB,1.77681736607705e+002°)
1.30316677845216e+005	(2.39954542641078e+002dB,1.77676414555985e+002°)
1.30617088813170e+005	(2.39954463249744e+002dB,1.77671080383009e+002°)
1.30918192299926e+005	(2.39954383493032e+002dB,1.77665734061883e+002°)
1.31219989901906e+005	(2.39954303369269e+002dB,1.77660375565660e+002°)
1.31522483219209e+005	(2.39954222876774e+002dB,1.77655004867335e+002°)
1.31825673855626e+005	(2.39954142013858e+002dB,1.77649621939851e+002°)
1.32129563418643e+005	(2.39954060778823e+002dB,1.77644226756092e+002°)
1.32434153519452e+005	(2.39953979169966e+002dB,1.77638819288891e+002°)
1.32739445772959e+005	(2.39953897185575e+002dB,1.77633399511021e+002°)
1.33045441797794e+005	(2.39953814823929e+002dB,1.77627967395204e+002°)
1.33352143216318e+005	(2.39953732083301e+002dB,1.77622522914102e+002°)
1.33659551654629e+005	(2.39953648961956e+002dB,1.77617066040325e+002°)
1.33967668742579e+005	(2.39953565458150e+002dB,1.77611596746425e+002°)
1.34276496113771e+005	(2.39953481570130e+002dB,1.77606115004898e+002°)
1.34586035405580e+005	(2.39953397296139e+002dB,1.77600620788187e+002°)
1.34896288259150e+005	(2.39953312634408e+002dB,1.77595114068676e+002°)
1.35207256319413e+005	(2.39953227583163e+002dB,1.77589594818693e+002°)
1.35518941235089e+005	(2.39953142140618e+002dB,1.77584063010513e+002°)
1.35831344658700e+005	(2.39953056304983e+002dB,1.77578518616350e+002°)
1.36144468246580e+005	(2.39952970074458e+002dB,1.77572961608367e+002°)
1.36458313658877e+005	(2.39952883447235e+002dB,1.77567391958666e+002°)
1.36772882559570e+005	(2.39952796421497e+002dB,1.77561809639297e+002°)
1.37088176616470e+005	(2.39952708995420e+002dB,1.77556214622248e+002°)
1.37404197501236e+005	(2.39952621167171e+002dB,1.77550606879456e+002°)
1.37720946889379e+005	(2.39952532934908e+002dB,1.77544986382799e+002°)
1.38038426460273e+005	(2.39952444296783e+002dB,1.77539353104096e+002°)
1.38356637897163e+005	(2.39952355250937e+002dB,1.77533707015114e+002°)
1.38675582887173e+005	(2.39952265795504e+002dB,1.77528048087560e+002°)
1.38995263121320e+005	(2.39952175928609e+002dB,1.77522376293084e+002°)
1.39315680294515e+005	(2.39952085648367e+002dB,1.77516691603280e+002°)
1.39636836105578e+005	(2.39951994952889e+002dB,1.77510993989685e+002°)
1.39958732257246e+005	(2.39951903840271e+002dB,1.77505283423779e+002°)
1.40281370456180e+005	(2.39951812308606e+002dB,1.77499559876983e+002°)
1.40604752412976e+005	(2.39951720355976e+002dB,1.77493823320662e+002°)
1.40928879842172e+005	(2.39951627980453e+002dB,1.77488073726126e+002°)
1.41253754462260e+005	(2.39951535180102e+002dB,1.77482311064623e+002°)
1.41579377995692e+005	(2.39951441952979e+002dB,1.77476535307346e+002°)
1.41905752168893e+005	(2.39951348297131e+002dB,1.77470746425432e+002°)
1.42232878712266e+005	(2.39951254210596e+002dB,1.77464944389956e+002°)
1.42560759360203e+005	(2.39951159691402e+002dB,1.77459129171941e+002°)
1.42889395851094e+005	(2.39951064737571e+002dB,1.77453300742346e+002°)
1.43218789927338e+005	(2.39950969347114e+002dB,1.77447459072078e+002°)
1.43548943335349e+005	(2.39950873518031e+002dB,1.77441604131981e+002°)
1.43879857825568e+005	(2.39950777248317e+002dB,1.77435735892845e+002°)
1.44211535152471e+005	(2.39950680535955e+002dB,1.77429854325400e+002°)
1.44543977074577e+005	(2.39950583378921e+002dB,1.77423959400319e+002°)
1.44877185354460e+005	(2.39950485775179e+002dB,1.77418051088214e+002°)
1.45211161758758e+005	(2.39950387722686e+002dB,1.77412129359643e+002°)
1.45545908058180e+005	(2.39950289219389e+002dB,1.77406194185103e+002°)
1.45881426027518e+005	(2.39950190263226e+002dB,1.77400245535033e+002°)
1.46217717445655e+005	(2.39950090852125e+002dB,1.77394283379813e+002°)
1.46554784095575e+005	(2.39949990984006e+002dB,1.77388307689766e+002°)
1.46892627764370e+005	(2.39949890656776e+002dB,1.77382318435156e+002°)
1.47231250243255e+005	(2.39949789868338e+002dB,1.77376315586186e+002°)
1.47570653327573e+005	(2.39949688616580e+002dB,1.77370299113005e+002°)
1.47910838816804e+005	(2.39949586899385e+002dB,1.77364268985698e+002°)
1.48251808514579e+005	(2.39949484714623e+002dB,1.77358225174295e+002°)
1.48593564228684e+005	(2.39949382060156e+002dB,1.77352167648766e+002°)
1.48936107771075e+005	(2.39949278933835e+002dB,1.77346096379021e+002°)
1.49279440957883e+005	(2.39949175333504e+002dB,1.77340011334912e+002°)
1.49623565609426e+005	(2.39949071256994e+002dB,1.77333912486231e+002°)
1.49968483550220e+005	(2.39948966702129e+002dB,1.77327799802712e+002°)
1.50314196608985e+005	(2.39948861666720e+002dB,1.77321673254029e+002°)
1.50660706618657e+005	(2.39948756148570e+002dB,1.77315532809797e+002°)
1.51008015416398e+005	(2.39948650145473e+002dB,1.77309378439572e+002°)
1.51356124843604e+005	(2.39948543655211e+002dB,1.77303210112850e+002°)
1.51705036745916e+005	(2.39948436675557e+002dB,1.77297027799067e+002°)
1.52054752973232e+005	(2.39948329204274e+002dB,1.77290831467601e+002°)
1.52405275379712e+005	(2.39948221239113e+002dB,1.77284621087769e+002°)
1.52756605823790e+005	(2.39948112777818e+002dB,1.77278396628828e+002°)
1.53108746168186e+005	(2.39948003818120e+002dB,1.77272158059978e+002°)
1.53461698279912e+005	(2.39947894357742e+002dB,1.77265905350357e+002°)
1.53815464030286e+005	(2.39947784394394e+002dB,1.77259638469042e+002°)
1.54170045294938e+005	(2.39947673925778e+002dB,1.77253357385054e+002°)
1.54525443953824e+005	(2.39947562949585e+002dB,1.77247062067349e+002°)
1.54881661891231e+005	(2.39947451463495e+002dB,1.77240752484828e+002°)
1.55238700995791e+005	(2.39947339465177e+002dB,1.77234428606328e+002°)
1.55596563160490e+005	(2.39947226952291e+002dB,1.77228090400628e+002°)
1.55955250282678e+005	(2.39947113922485e+002dB,1.77221737836446e+002°)
1.56314764264078e+005	(2.39947000373398e+002dB,1.77215370882440e+002°)
1.56675107010797e+005	(2.39946886302656e+002dB,1.77208989507209e+002°)
1.57036280433337e+005	(2.39946771707877e+002dB,1.77202593679288e+002°)
1.57398286446604e+005	(2.39946656586665e+002dB,1.77196183367156e+002°)
1.57761126969917e+005	(2.39946540936615e+002dB,1.77189758539228e+002°)
1.58124803927020e+005	(2.39946424755313e+002dB,1.77183319163861e+002°)
1.58489319246093e+005	(2.39946308040330e+002dB,1.77176865209350e+002°)
1.58854674859760e+005	(2.39946190789229e+002dB,1.77170396643928e+002°)
1.59220872705099e+005	(2.39946072999560e+002dB,1.77163913435772e+002°)
1.59587914723655e+005	(2.39945954668865e+002dB,1.77157415552993e+002°)
1.59955802861449e+005	(2.39945835794671e+002dB,1.77150902963644e+002°)
1.60324539068986e+005	(2.39945716374496e+002dB,1.77144375635716e+002°)
1.60694125301269e+005	(2.39945596405847e+002dB,1.77137833537141e+002°)
1.61064563517809e+005	(2.39945475886220e+002dB,1.77131276635789e+002°)
1.61435855682630e+005	(2.39945354813096e+002dB,1.77124704899467e+002°)
1.61808003764288e+005	(2.39945233183950e+002dB,1.77118118295923e+002°)
1.62181009735874e+005	(2.39945110996242e+002dB,1.77111516792845e+002°)
1.62554875575030e+005	(2.39944988247422e+002dB,1.77104900357857e+002°)
1.62929603263953e+005	(2.39944864934928e+002dB,1.77098268958524e+002°)
1.63305194789415e+005	(2.39944741056186e+002dB,1.77091622562348e+002°)
1.63681652142762e+005	(2.39944616608611e+002dB,1.77084961136772e+002°)
1.64058977319935e+005	(2.39944491589606e+002dB,1.77078284649175e+002°)
1.64437172321474e+005	(2.39944365996563e+002dB,1.77071593066877e+002°)
1.64816239152532e+005	(2.39944239826862e+002dB,1.77064886357134e+002°)
1.65196179822882e+005	(2.39944113077869e+002dB,1.77058164487144e+002°)
1.65576996346934e+005	(2.39943985746941e+002dB,1.77051427424040e+002°)
1.65958690743737e+005	(2.39943857831422e+002dB,1.77044675134895e+002°)
1.66341265036998e+005	(2.39943729328644e+002dB,1.77037907586721e+002°)
1.66724721255087e+005	(2.39943600235926e+002dB,1.77031124746467e+002°)
1.67109061431051e+005	(2.39943470550578e+002dB,1.77024326581020e+002°)
1.67494287602624e+005	(2.39943340269893e+002dB,1.77017513057208e+002°)
1.67880401812237e+005	(2.39943209391156e+002dB,1.77010684141794e+002°)
1.68267406107027e+005	(2.39943077911638e+002dB,1.77003839801481e+002°)
1.68655302538855e+005	(2.39942945828598e+002dB,1.76996980002909e+002°)
1.69044093164307e+005	(2.39942813139283e+002dB,1.76990104712657e+002°)
1.69433780044713e+005	(2.39942679840925e+002dB,1.76983213897242e+002°)
