Freq.,Vvin/iv3
1.34276496113771e+005,2.39953480645464e+002,1.77606114805287e+002
1.34586035405580e+005,2.39953396373827e+002,1.77600620599228e+002
1.34896288259150e+005,2.39953311714434e+002,1.77595113890312e+002
1.35207256319413e+005,2.39953226665508e+002,1.77589594650871e+002
1.35518941235089e+005,2.39953141225268e+002,1.77584062853177e+002
1.35831344658700e+005,2.39953055391921e+002,1.77578518469447e+002
1.36144468246580e+005,2.39952969163668e+002,1.77572961471844e+002
1.36458313658877e+005,2.39952882538700e+002,1.77567391832471e+002
1.36772882559570e+005,2.39952795515202e+002,1.77561809523377e+002
1.37088176616470e+005,2.39952708091349e+002,1.77556214516553e+002
1.37404197501236e+005,2.39952620265308e+002,1.77550606783936e+002
1.37720946889379e+005,2.39952532035239e+002,1.77544986297403e+002
1.38038426460273e+005,2.39952443399292e+002,1.77539353028777e+002
1.38356637897163e+005,2.39952354355609e+002,1.77533706949822e+002
1.38675582887173e+005,2.39952264902324e+002,1.77528048032247e+002
1.38995263121320e+005,2.39952175037562e+002,1.77522376247703e+002
1.39315680294515e+005,2.39952084759439e+002,1.77516691567785e+002
1.39636836105578e+005,2.39951994066065e+002,1.77510993964029e+002
1.39958732257246e+005,2.39951902955538e+002,1.77505283407916e+002
1.40281370456180e+005,2.39951811425948e+002,1.77499559870870e+002
1.40604752412976e+005,2.39951719475380e+002,1.77493823324254e+002
1.40928879842172e+005,2.39951627101904e+002,1.77488073739379e+002
1.41253754462260e+005,2.39951534303588e+002,1.77482311087493e+002
1.41579377995692e+005,2.39951441078485e+002,1.77476535339792e+002
1.41905752168893e+005,2.39951347424645e+002,1.77470746467410e+002
1.42232878712266e+005,2.39951253340103e+002,1.77464944441427e+002
1.42560759360203e+005,2.39951158822890e+002,1.77459129232861e+002
1.42889395851094e+005,2.39951063871027e+002,1.77453300812676e+002
1.43218789927338e+005,2.39950968482524e+002,1.77447459151777e+002
1.43548943335349e+005,2.39950872655383e+002,1.77441604221011e+002
1.43879857825568e+005,2.39950776387598e+002,1.77435735991166e+002
1.44211535152471e+005,2.39950679677153e+002,1.77429854432974e+002
1.44543977074577e+005,2.39950582522022e+002,1.77423959517106e+002
1.44877185354460e+005,2.39950484920172e+002,1.77418051214179e+002
1.45211161758758e+005,2.39950386869559e+002,1.77412129494747e+002
1.45545908058180e+005,2.39950288368130e+002,1.77406194329310e+002
1.45881426027518e+005,2.39950189413822e+002,1.77400245688306e+002
1.46217717445655e+005,2.39950090004565e+002,1.77394283542118e+002
1.46554784095575e+005,2.39949990138277e+002,1.77388307861066e+002
1.46892627764370e+005,2.39949889812869e+002,1.77382318615417e+002
1.47231250243255e+005,2.39949789026239e+002,1.77376315775374e+002
1.47570653327573e+005,2.39949687776279e+002,1.77370299311085e+002
1.47910838816804e+005,2.39949586060870e+002,1.77364269192637e+002
1.48251808514579e+005,2.39949483877883e+002,1.77358225390060e+002
1.48593564228684e+005,2.39949381225180e+002,1.77352167873323e+002
1.48936107771075e+005,2.39949278100613e+002,1.77346096612339e+002
1.49279440957883e+005,2.39949174502024e+002,1.77340011576958e+002
1.49623565609426e+005,2.39949070427246e+002,1.77333912736974e+002
1.49968483550220e+005,2.39948965874102e+002,1.77327800062122e+002
1.50314196608985e+005,2.39948860840403e+002,1.77321673522074e+002
1.50660706618657e+005,2.39948755323954e+002,1.77315533086447e+002
1.51008015416398e+005,2.39948649322547e+002,1.77309378724797e+002
1.51356124843604e+005,2.39948542833964e+002,1.77303210406620e+002
1.51705036745916e+005,2.39948435855980e+002,1.77297028101354e+002
1.52054752973232e+005,2.39948328386356e+002,1.77290831778375e+002
1.52405275379712e+005,2.39948220422845e+002,1.77284621407001e+002
1.52756605823790e+005,2.39948111963189e+002,1.77278396956492e+002
1.53108746168186e+005,2.39948003005121e+002,1.77272158396045e+002
1.53461698279912e+005,2.39947893546363e+002,1.77265905694799e+002
1.53815464030286e+005,2.39947783584626e+002,1.77259638821833e+002
1.54170045294938e+005,2.39947673117612e+002,1.77253357746166e+002
1.54525443953824e+005,2.39947562143011e+002,1.77247062436757e+002
1.54881661891231e+005,2.39947450658503e+002,1.77240752862504e+002
1.55238700995791e+005,2.39947338661759e+002,1.77234428992248e+002
1.55596563160490e+005,2.39947226150437e+002,1.77228090794766e+002
1.55955250282678e+005,2.39947113122187e+002,1.77221738238778e+002
1.56314764264078e+005,2.39946999574646e+002,1.77215371292940e+002
1.56675107010797e+005,2.39946885505442e+002,1.77208989925853e+002
1.57036280433337e+005,2.39946770912191e+002,1.77202594106052e+002
1.57398286446604e+005,2.39946655792499e+002,1.77196183802015e+002
1.57761126969917e+005,2.39946540143962e+002,1.77189758982160e+002
1.58124803927020e+005,2.39946423964162e+002,1.77183319614842e+002
1.58489319246093e+005,2.39946307250674e+002,1.77176865668357e+002
1.58854674859760e+005,2.39946190001059e+002,1.77170397110939e+002
1.59220872705099e+005,2.39946072212869e+002,1.77163913910764e+002
1.59587914723655e+005,2.39945953883643e+002,1.77157416035944e+002
1.59955802861449e+005,2.39945835010911e+002,1.77150903454532e+002
1.60324539068986e+005,2.39945715592190e+002,1.77144376134521e+002
1.60694125301269e+005,2.39945595624987e+002,1.77137834043841e+002
1.61064563517809e+005,2.39945475106796e+002,1.77131277150362e+002
1.61435855682630e+005,2.39945354035103e+002,1.77124705421893e+002
1.61808003764288e+005,2.39945232407380e+002,1.77118118826182e+002
1.62181009735874e+005,2.39945110221086e+002,1.77111517330917e+002
1.62554875575030e+005,2.39944987473673e+002,1.77104900903721e+002
1.62929603263953e+005,2.39944864162579e+002,1.77098269512161e+002
1.63305194789415e+005,2.39944740285229e+002,1.77091623123740e+002
1.63681652142762e+005,2.39944615839038e+002,1.77084961705898e+002
1.64058977319935e+005,2.39944490821411e+002,1.77078285226017e+002
1.64437172321474e+005,2.39944365229738e+002,1.77071593651416e+002
1.64816239152532e+005,2.39944239061399e+002,1.77064886949353e+002
1.65196179822882e+005,2.39944112313762e+002,1.77058165087023e+002
1.65576996346934e+005,2.39943984984183e+002,1.77051428031562e+002
1.65958690743737e+005,2.39943857070006e+002,1.77044675750043e+002
1.66341265036998e+005,2.39943728568563e+002,1.77037908209476e+002
1.66724721255087e+005,2.39943599477173e+002,1.77031125376813e+002
1.67109061431051e+005,2.39943469793146e+002,1.77024327218941e+002
1.67494287602624e+005,2.39943339513776e+002,1.77017513702685e+002
1.67880401812237e+005,2.39943208636347e+002,1.77010684794812e+002
1.68267406107027e+005,2.39943077158131e+002,1.77003840462023e+002
1.68655302538855e+005,2.39942945076386e+002,1.76996980670960e+002
1.69044093164307e+005,2.39942812388358e+002,1.76990105388201e+002
1.69433780044713e+005,2.39942679091283e+002,1.76983214580263e+002
1.69824365246155e+005,2.39942545182381e+002,1.76976308213601e+002
1.70215850839475e+005,2.39942410658863e+002,1.76969386254608e+002
1.70608238900292e+005,2.39942275517923e+002,1.76962448669615e+002
1.71001531509009e+005,2.39942139756747e+002,1.76955495424890e+002
1.71395730750823e+005,2.39942003372506e+002,1.76948526486640e+002
1.71790838715739e+005,2.39941866362358e+002,1.76941541821010e+002
1.72186857498581e+005,2.39941728723448e+002,1.76934541394081e+002
1.72583789199000e+005,2.39941590452910e+002,1.76927525171873e+002
1.72981635921490e+005,2.39941451547863e+002,1.76920493120345e+002
1.73380399775394e+005,2.39941312005415e+002,1.76913445205390e+002
1.73780082874917e+005,2.39941171822658e+002,1.76906381392843e+002
1.74180687339141e+005,2.39941030996675e+002,1.76899301648473e+002
1.74582215292030e+005,2.39940889524531e+002,1.76892205937989e+002
1.74984668862445e+005,2.39940747403283e+002,1.76885094227036e+002
1.75388050184156e+005,2.39940604629971e+002,1.76877966481197e+002
1.75792361395849e+005,2.39940461201623e+002,1.76870822665993e+002
1.76197604641142e+005,2.39940317115252e+002,1.76863662746882e+002
1.76603782068596e+005,2.39940172367861e+002,1.76856486689260e+002
1.77010895831721e+005,2.39940026956437e+002,1.76849294458458e+002
1.77418948088996e+005,2.39939880877954e+002,1.76842086019749e+002
1.77827941003871e+005,2.39939734129371e+002,1.76834861338338e+002
1.78237876744788e+005,2.39939586707636e+002,1.76827620379372e+002
1.78648757485184e+005,2.39939438609681e+002,1.76820363107931e+002
1.79060585403508e+005,2.39939289832426e+002,1.76813089489037e+002
1.79473362683232e+005,2.39939140372776e+002,1.76805799487644e+002
1.79887091512858e+005,2.39938990227621e+002,1.76798493068648e+002
1.80301774085936e+005,2.39938839393840e+002,1.76791170196880e+002
1.80717412601071e+005,2.39938687868296e+002,1.76783830837107e+002
1.81134009261939e+005,2.39938535647838e+002,1.76776474954036e+002
1.81551566277292e+005,2.39938382729300e+002,1.76769102512309e+002
1.81970085860977e+005,2.39938229109505e+002,1.76761713476505e+002
1.82389570231942e+005,2.39938074785257e+002,1.76754307811141e+002
1.82810021614253e+005,2.39937919753350e+002,1.76746885480672e+002
1.83231442237099e+005,2.39937764010561e+002,1.76739446449489e+002
1.83653834334813e+005,2.39937607553653e+002,1.76731990681918e+002
1.84077200146874e+005,2.39937450379375e+002,1.76724518142227e+002
1.84501541917926e+005,2.39937292484462e+002,1.76717028794616e+002
1.84926861897786e+005,2.39937133865632e+002,1.76709522603224e+002
1.85353162341459e+005,2.39936974519590e+002,1.76701999532129e+002
1.85780445509148e+005,2.39936814443027e+002,1.76694459545343e+002
1.86208713666265e+005,2.39936653632617e+002,1.76686902606815e+002
1.86637969083445e+005,2.39936492085021e+002,1.76679328680434e+002
1.87068214036558e+005,2.39936329796883e+002,1.76671737730023e+002
1.87499450806720e+005,2.39936166764835e+002,1.76664129719344e+002
1.87931681680305e+005,2.39936002985490e+002,1.76656504612093e+002
1.88364908948958e+005,2.39935838455448e+002,1.76648862371906e+002
1.88799134909607e+005,2.39935673171295e+002,1.76641202962355e+002
1.89234361864475e+005,2.39935507129599e+002,1.76633526346949e+002
1.89670592121092e+005,2.39935340326914e+002,1.76625832489133e+002
1.90107827992307e+005,2.39935172759779e+002,1.76618121352289e+002
1.90546071796302e+005,2.39935004424716e+002,1.76610392899737e+002
1.90985325856601e+005,2.39934835318233e+002,1.76602647094734e+002
1.91425592502086e+005,2.39934665436821e+002,1.76594883900473e+002
1.91866874067006e+005,2.39934494776957e+002,1.76587103280085e+002
1.92309172890993e+005,2.39934323335100e+002,1.76579305196635e+002
1.92752491319071e+005,2.39934151107695e+002,1.76571489613129e+002
1.93196831701669e+005,2.39933978091170e+002,1.76563656492508e+002
1.93642196394638e+005,2.39933804281938e+002,1.76555805797649e+002
1.94088587759255e+005,2.39933629676394e+002,1.76547937491367e+002
1.94536008162243e+005,2.39933454270919e+002,1.76540051536415e+002
1.94984459975781e+005,2.39933278061876e+002,1.76532147895481e+002
1.95433945577516e+005,2.39933101045614e+002,1.76524226531191e+002
1.95884467350575e+005,2.39932923218464e+002,1.76516287406107e+002
1.96336027683581e+005,2.39932744576741e+002,1.76508330482731e+002
1.96788628970661e+005,2.39932565116743e+002,1.76500355723497e+002
1.97242273611462e+005,2.39932384834751e+002,1.76492363090781e+002
1.97696964011162e+005,2.39932203727032e+002,1.76484352546892e+002
1.98152702580486e+005,2.39932021789834e+002,1.76476324054080e+002
1.98609491735713e+005,2.39931839019388e+002,1.76468277574528e+002
1.99067333898695e+005,2.39931655411909e+002,1.76460213070359e+002
1.99526231496864e+005,2.39931470963596e+002,1.76452130503633e+002
1.99986186963250e+005,2.39931285670630e+002,1.76444029836344e+002
2.00447202736492e+005,2.39931099529174e+002,1.76435911030427e+002
2.00909281260849e+005,2.39930912535374e+002,1.76427774047753e+002
2.01372424986215e+005,2.39930724685362e+002,1.76419618850128e+002
2.01836636368132e+005,2.39930535975249e+002,1.76411445399298e+002
2.02301917867803e+005,2.39930346401129e+002,1.76403253656946e+002
2.02768271952104e+005,2.39930155959082e+002,1.76395043584690e+002
2.03235701093598e+005,2.39929964645165e+002,1.76386815144088e+002
2.03704207770547e+005,2.39929772455423e+002,1.76378568296634e+002
2.04173794466928e+005,2.39929579385879e+002,1.76370303003758e+002
2.04644463672443e+005,2.39929385432541e+002,1.76362019226831e+002
2.05116217882532e+005,2.39929190591397e+002,1.76353716927158e+002
2.05589059598389e+005,2.39928994858420e+002,1.76345396065982e+002
2.06062991326975e+005,2.39928798229562e+002,1.76337056604486e+002
2.06538015581028e+005,2.39928600700759e+002,1.76328698503789e+002
2.07014134879079e+005,2.39928402267928e+002,1.76320321724945e+002
2.07491351745466e+005,2.39928202926967e+002,1.76311926228950e+002
2.07969668710344e+005,2.39928002673759e+002,1.76303511976734e+002
2.08449088309704e+005,2.39927801504164e+002,1.76295078929168e+002
2.08929613085379e+005,2.39927599414026e+002,1.76286627047059e+002
2.09411245585064e+005,2.39927396399172e+002,1.76278156291150e+002
2.09893988362327e+005,2.39927192455408e+002,1.76269666622125e+002
2.10377843976622e+005,2.39926987578522e+002,1.76261158000604e+002
2.10862814993303e+005,2.39926781764284e+002,1.76252630387146e+002
2.11348903983639e+005,2.39926575008443e+002,1.76244083742247e+002
2.11836113524824e+005,2.39926367306732e+002,1.76235518026341e+002
2.12324446199996e+005,2.39926158654863e+002,1.76226933199802e+002
2.12813904598245e+005,2.39925949048529e+002,1.76218329222939e+002
2.13304491314632e+005,2.39925738483406e+002,1.76209706056001e+002
2.13796208950197e+005,2.39925526955148e+002,1.76201063659177e+002
2.14289060111980e+005,2.39925314459391e+002,1.76192401992590e+002
2.14783047413027e+005,2.39925100991751e+002,1.76183721016305e+002
2.15278173472411e+005,2.39924886547825e+002,1.76175020690324e+002
2.15774440915240e+005,2.39924671123192e+002,1.76166300974588e+002
2.16271852372676e+005,2.39924454713407e+002,1.76157561828976e+002
2.16770410481943e+005,2.39924237314010e+002,1.76148803213306e+002
2.17270117886348e+005,2.39924018920519e+002,1.76140025087333e+002
2.17770977235289e+005,2.39923799528431e+002,1.76131227410755e+002
2.18272991184273e+005,2.39923579133225e+002,1.76122410143204e+002
2.18776162394928e+005,2.39923357730359e+002,1.76113573244255e+002
2.19280493535018e+005,2.39923135315271e+002,1.76104716673418e+002
2.19785987278456e+005,2.39922911883380e+002,1.76095840390145e+002
2.20292646305319e+005,2.39922687430081e+002,1.76086944353827e+002
2.20800473301863e+005,2.39922461950753e+002,1.76078028523792e+002
2.21309470960537e+005,2.39922235440751e+002,1.76069092859309e+002
2.21819641979995e+005,2.39922007895412e+002,1.76060137319587e+002
2.22330989065113e+005,2.39921779310051e+002,1.76051161863773e+002
2.22843514927003e+005,2.39921549679963e+002,1.76042166450954e+002
2.23357222283026e+005,2.39921319000420e+002,1.76033151040157e+002
2.23872113856806e+005,2.39921087266676e+002,1.76024115590348e+002
2.24388192378249e+005,2.39920854473962e+002,1.76015060060433e+002
2.24905460583550e+005,2.39920620617488e+002,1.76005984409259e+002
2.25423921215215e+005,2.39920385692445e+002,1.75996888595612e+002
2.25943577022070e+005,2.39920149693999e+002,1.75987772578218e+002
2.26464430759278e+005,2.39919912617298e+002,1.75978636315743e+002
2.26986485188354e+005,2.39919674457467e+002,1.75969479766794e+002
2.27509743077179e+005,2.39919435209609e+002,1.75960302889919e+002
2.28034207200014e+005,2.39919194868805e+002,1.75951105643604e+002
2.28559880337515e+005,2.39918953430117e+002,1.75941887986278e+002
2.29086765276749e+005,2.39918710888582e+002,1.75932649876309e+002
2.29614864811208e+005,2.39918467239216e+002,1.75923391272008e+002
2.30144181740822e+005,2.39918222477015e+002,1.75914112131626e+002
2.30674718871978e+005,2.39917976596949e+002,1.75904812413352e+002
2.31206479017531e+005,2.39917729593970e+002,1.75895492075321e+002
2.31739464996819e+005,2.39917481463004e+002,1.75886151075607e+002
2.32273679635682e+005,2.39917232198957e+002,1.75876789372224e+002
2.32809125766472e+005,2.39916981796711e+002,1.75867406923130e+002
2.33345806228071e+005,2.39916730251127e+002,1.75858003686223e+002
2.33883723865906e+005,2.39916477557042e+002,1.75848579619343e+002
2.34422881531963e+005,2.39916223709270e+002,1.75839134680273e+002
2.34963282084802e+005,2.39915968702604e+002,1.75829668826736e+002
2.35504928389572e+005,2.39915712531812e+002,1.75820182016400e+002
2.36047823318028e+005,2.39915455191640e+002,1.75810674206871e+002
2.36591969748546e+005,2.39915196676811e+002,1.75801145355702e+002
2.37137370566136e+005,2.39914936982023e+002,1.75791595420386e+002
2.37684028662458e+005,2.39914676101952e+002,1.75782024358358e+002
2.38231946935839e+005,2.39914414031252e+002,1.75772432126997e+002
2.38781128291288e+005,2.39914150764550e+002,1.75762818683626e+002
2.39331575640509e+005,2.39913886296453e+002,1.75753183985509e+002
2.39883291901919e+005,2.39913620621541e+002,1.75743527989854e+002
2.40436280000663e+005,2.39913353734372e+002,1.75733850653813e+002
2.40990542868629e+005,2.39913085629480e+002,1.75724151934480e+002
2.41546083444464e+005,2.39912816301374e+002,1.75714431788895e+002
2.42102904673588e+005,2.39912545744540e+002,1.75704690174040e+002
2.42661009508211e+005,2.39912273953439e+002,1.75694927046841e+002
2.43220400907351e+005,2.39912000922507e+002,1.75685142364169e+002
