Freq.	V(pp)/i(R6)
5.27229861422717e+003	(7.68611073361839e+001dB,-1.66899080652792e+002°)
5.28445251775075e+003	(7.68706504740583e+001dB,-1.66928684677772e+002°)
5.29663443891552e+003	(7.68801462828003e+001dB,-1.66958314437587e+002°)
5.30884444230882e+003	(7.68895950168501e+001dB,-1.66987969345023e+002°)
5.32108259266688e+003	(7.68989969290091e+001dB,-1.67017648819600e+002°)
5.33334895487514e+003	(7.69083522704534e+001dB,-1.67047352287504e+002°)
5.34564359396865e+003	(7.69176612907465e+001dB,-1.67077079181516e+002°)
5.35796657513234e+003	(7.69269242378534e+001dB,-1.67106828940931e+002°)
5.37031796370145e+003	(7.69361413581534e+001dB,-1.67136601011497e+002°)
5.38269782516180e+003	(7.69453128964525e+001dB,-1.67166394845337e+002°)
5.39510622515020e+003	(7.69544390959969e+001dB,-1.67196209900884e+002°)
5.40754322945472e+003	(7.69635201984853e+001dB,-1.67226045642811e+002°)
5.42000890401515e+003	(7.69725564440812e+001dB,-1.67255901541965e+002°)
5.43250331492324e+003	(7.69815480714261e+001dB,-1.67285777075296e+002°)
5.44502652842312e+003	(7.69904953176508e+001dB,-1.67315671725797e+002°)
5.45757861091161e+003	(7.69993984183881e+001dB,-1.67345584982435e+002°)
5.47015962893862e+003	(7.70082576077846e+001dB,-1.67375516340088e+002°)
5.48276964920744e+003	(7.70170731185128e+001dB,-1.67405465299482e+002°)
5.49540873857514e+003	(7.70258451817827e+001dB,-1.67435431367131e+002°)
5.50807696405293e+003	(7.70345740273537e+001dB,-1.67465414055267e+002°)
5.52077439280646e+003	(7.70432598835452e+001dB,-1.67495412881791e+002°)
5.53350109215625e+003	(7.70519029772495e+001dB,-1.67525427370203e+002°)
5.54625712957799e+003	(7.70605035339419e+001dB,-1.67555457049548e+002°)
5.55904257270292e+003	(7.70690617776922e+001dB,-1.67585501454355e+002°)
5.57185748931818e+003	(7.70775779311760e+001dB,-1.67615560124580e+002°)
5.58470194736718e+003	(7.70860522156855e+001dB,-1.67645632605550e+002°)
5.59757601494997e+003	(7.70944848511402e+001dB,-1.67675718447905e+002°)
5.61047976032357e+003	(7.71028760560978e+001dB,-1.67705817207543e+002°)
5.62341325190236e+003	(7.71112260477646e+001dB,-1.67735928445563e+002°)
5.63637655825841e+003	(7.71195350420064e+001dB,-1.67766051728214e+002°)
5.64936974812189e+003	(7.71278032533585e+001dB,-1.67796186626842e+002°)
5.66239289038139e+003	(7.71360308950361e+001dB,-1.67826332717831e+002°)
5.67544605408433e+003	(7.71442181789449e+001dB,-1.67856489582557e+002°)
5.68852930843727e+003	(7.71523653156904e+001dB,-1.67886656807334e+002°)
5.70164272280632e+003	(7.71604725145885e+001dB,-1.67916833983363e+002°)
5.71478636671752e+003	(7.71685399836756e+001dB,-1.67947020706680e+002°)
5.72796030985714e+003	(7.71765679297176e+001dB,-1.67977216578108e+002°)
5.74116462207212e+003	(7.71845565582200e+001dB,-1.68007421203211e+002°)
5.75439937337041e+003	(7.71925060734381e+001dB,-1.68037634192239e+002°)
5.76766463392134e+003	(7.72004166783852e+001dB,-1.68067855160083e+002°)
5.78096047405601e+003	(7.72082885748434e+001dB,-1.68098083726229e+002°)
5.79428696426764e+003	(7.72161219633718e+001dB,-1.68128319514710e+002°)
5.80764417521195e+003	(7.72239170433165e+001dB,-1.68158562154059e+002°)
5.82103217770754e+003	(7.72316740128194e+001dB,-1.68188811277265e+002°)
5.83445104273627e+003	(7.72393930688273e+001dB,-1.68219066521725e+002°)
5.84790084144362e+003	(7.72470744071006e+001dB,-1.68249327529204e+002°)
5.86138164513910e+003	(7.72547182222229e+001dB,-1.68279593945785e+002°)
5.87489352529658e+003	(7.72623247076090e+001dB,-1.68309865421831e+002°)
5.88843655355470e+003	(7.72698940555139e+001dB,-1.68340141611939e+002°)
5.90201080171725e+003	(7.72774264570416e+001dB,-1.68370422174899e+002°)
5.91561634175354e+003	(7.72849221021536e+001dB,-1.68400706773649e+002°)
5.92925324579880e+003	(7.72923811796768e+001dB,-1.68430995075238e+002°)
5.94292158615452e+003	(7.72998038773127e+001dB,-1.68461286750782e+002°)
5.95662143528890e+003	(7.73071903816451e+001dB,-1.68491581475422e+002°)
5.97035286583716e+003	(7.73145408781487e+001dB,-1.68521878928289e+002°)
5.98411595060198e+003	(7.73218555511967e+001dB,-1.68552178792460e+002°)
5.99791076255388e+003	(7.73291345840696e+001dB,-1.68582480754921e+002°)
6.01173737483156e+003	(7.73363781589625e+001dB,-1.68612784506526e+002°)
6.02559586074235e+003	(7.73435864569934e+001dB,-1.68643089741963e+002°)
6.03948629376257e+003	(7.73507596582108e+001dB,-1.68673396159711e+002°)
6.05340874753791e+003	(7.73578979416018e+001dB,-1.68703703462008e+002°)
6.06736329588382e+003	(7.73650014850993e+001dB,-1.68734011354809e+002°)
6.08135001278594e+003	(7.73720704655900e+001dB,-1.68764319547754e+002°)
6.09536897240045e+003	(7.73791050589218e+001dB,-1.68794627754127e+002°)
6.10942024905448e+003	(7.73861054399111e+001dB,-1.68824935690827e+002°)
6.12350391724649e+003	(7.73930717823506e+001dB,-1.68855243078327e+002°)
6.13762005164669e+003	(7.74000042590162e+001dB,-1.68885549640640e+002°)
6.15176872709743e+003	(7.74069030416747e+001dB,-1.68915855105287e+002°)
6.16595001861356e+003	(7.74137683010904e+001dB,-1.68946159203261e+002°)
6.18016400138290e+003	(7.74206002070328e+001dB,-1.68976461668997e+002°)
6.19441075076655e+003	(7.74273989282836e+001dB,-1.69006762240330e+002°)
6.20869034229937e+003	(7.74341646326430e+001dB,-1.69037060658472e+002°)
6.22300285169032e+003	(7.74408974869378e+001dB,-1.69067356667975e+002°)
6.23734835482292e+003	(7.74475976570272e+001dB,-1.69097650016697e+002°)
6.25172692775558e+003	(7.74542653078102e+001dB,-1.69127940455774e+002°)
6.26613864672207e+003	(7.74609006032321e+001dB,-1.69158227739586e+002°)
6.28058358813189e+003	(7.74675037062913e+001dB,-1.69188511625727e+002°)
6.29506182857069e+003	(7.74740747790459e+001dB,-1.69218791874973e+002°)
6.30957344480064e+003	(7.74806139826203e+001dB,-1.69249068251253e+002°)
6.32411851376090e+003	(7.74871214772114e+001dB,-1.69279340521620e+002°)
6.33869711256797e+003	(7.74935974220956e+001dB,-1.69309608456218e+002°)
6.35330931851614e+003	(7.75000419756347e+001dB,-1.69339871828253e+002°)
6.36795520907785e+003	(7.75064552952823e+001dB,-1.69370130413967e+002°)
6.38263486190418e+003	(7.75128375375904e+001dB,-1.69400383992608e+002°)
6.39734835482517e+003	(7.75191888582151e+001dB,-1.69430632346399e+002°)
6.41209576585030e+003	(7.75255094119233e+001dB,-1.69460875260513e+002°)
6.42687717316888e+003	(7.75317993525984e+001dB,-1.69491112523043e+002°)
6.44169265515045e+003	(7.75380588332464e+001dB,-1.69521343924975e+002°)
6.45654229034523e+003	(7.75442880060021e+001dB,-1.69551569260163e+002°)
6.47142615748451e+003	(7.75504870221350e+001dB,-1.69581788325298e+002°)
6.48634433548105e+003	(7.75566560320548e+001dB,-1.69612000919885e+002°)
6.50129690342957e+003	(7.75627951853179e+001dB,-1.69642206846213e+002°)
6.51628394060709e+003	(7.75689046306326e+001dB,-1.69672405909335e+002°)
6.53130552647338e+003	(7.75749845158651e+001dB,-1.69702597917033e+002°)
6.54636174067141e+003	(7.75810349880453e+001dB,-1.69732782679803e+002°)
6.56145266302771e+003	(7.75870561933719e+001dB,-1.69762960010820e+002°)
6.57657837355285e+003	(7.75930482772189e+001dB,-1.69793129725919e+002°)
6.59173895244186e+003	(7.75990113841401e+001dB,-1.69823291643571e+002°)
6.60693448007460e+003	(7.76049456578753e+001dB,-1.69853445584852e+002°)
6.62216503701626e+003	(7.76108512413556e+001dB,-1.69883591373427e+002°)
6.63743070401773e+003	(7.76167282767087e+001dB,-1.69913728835518e+002°)
6.65273156201605e+003	(7.76225769052641e+001dB,-1.69943857799890e+002°)
6.66806769213485e+003	(7.76283972675588e+001dB,-1.69973978097816e+002°)
6.68343917568477e+003	(7.76341895033420e+001dB,-1.70004089563064e+002°)
6.69884609416389e+003	(7.76399537515811e+001dB,-1.70034192031869e+002°)
6.71428852925814e+003	(7.76456901504660e+001dB,-1.70064285342909e+002°)
6.72976656284179e+003	(7.76513988374146e+001dB,-1.70094369337288e+002°)
6.74528027697783e+003	(7.76570799490783e+001dB,-1.70124443858507e+002°)
6.76082975391843e+003	(7.76627336213462e+001dB,-1.70154508752449e+002°)
6.77641507610536e+003	(7.76683599893507e+001dB,-1.70184563867350e+002°)
6.79203632617045e+003	(7.76739591874723e+001dB,-1.70214609053784e+002°)
6.80769358693601e+003	(7.76795313493444e+001dB,-1.70244644164637e+002°)
6.82338694141529e+003	(7.76850766078582e+001dB,-1.70274669055088e+002°)
6.83911647281288e+003	(7.76905950951676e+001dB,-1.70304683582590e+002°)
6.85488226452520e+003	(7.76960869426941e+001dB,-1.70334687606844e+002°)
6.87068440014090e+003	(7.77015522811312e+001dB,-1.70364680989783e+002°)
6.88652296344134e+003	(7.77069912404492e+001dB,-1.70394663595551e+002°)
6.90239803840099e+003	(7.77124039499003e+001dB,-1.70424635290480e+002°)
6.91830970918794e+003	(7.77177905380226e+001dB,-1.70454595943076e+002°)
6.93425806016426e+003	(7.77231511326449e+001dB,-1.70484545423993e+002°)
6.95024317588653e+003	(7.77284858608917e+001dB,-1.70514483606018e+002°)
6.96626514110625e+003	(7.77337948491870e+001dB,-1.70544410364050e+002°)
6.98232404077027e+003	(7.77390782232591e+001dB,-1.70574325575081e+002°)
6.99841996002129e+003	(7.77443361081453e+001dB,-1.70604229118177e+002°)
7.01455298419826e+003	(7.77495686281957e+001dB,-1.70634120874460e+002°)
7.03072319883688e+003	(7.77547759070782e+001dB,-1.70664000727090e+002°)
7.04693068967001e+003	(7.77599580677824e+001dB,-1.70693868561243e+002°)
7.06317554262816e+003	(7.77651152326240e+001dB,-1.70723724264100e+002°)
7.07945784383991e+003	(7.77702475232490e+001dB,-1.70753567724821e+002°)
7.09577767963242e+003	(7.77753550606383e+001dB,-1.70783398834535e+002°)
7.11213513653182e+003	(7.77804379651113e+001dB,-1.70813217486315e+002°)
7.12853030126372e+003	(7.77854963563305e+001dB,-1.70843023575167e+002°)
7.14496326075365e+003	(7.77905303533054e+001dB,-1.70872816998007e+002°)
7.16143410212754e+003	(7.77955400743967e+001dB,-1.70902597653650e+002°)
7.17794291271213e+003	(7.78005256373204e+001dB,-1.70932365442789e+002°)
7.19448978003550e+003	(7.78054871591515e+001dB,-1.70962120267979e+002°)
7.21107479182750e+003	(7.78104247563283e+001dB,-1.70991862033620e+002°)
7.22769803602020e+003	(7.78153385446566e+001dB,-1.71021590645943e+002°)
7.24435960074840e+003	(7.78202286393128e+001dB,-1.71051306012992e+002°)
7.26105957435004e+003	(7.78250951548487e+001dB,-1.71081008044608e+002°)
7.27779804536673e+003	(7.78299382051947e+001dB,-1.71110696652413e+002°)
7.29457510254417e+003	(7.78347579036641e+001dB,-1.71140371749795e+002°)
7.31139083483265e+003	(7.78395543629566e+001dB,-1.71170033251891e+002°)
7.32824533138752e+003	(7.78443276951623e+001dB,-1.71199681075574e+002°)
7.34513868156962e+003	(7.78490780117650e+001dB,-1.71229315139436e+002°)
7.36207097494583e+003	(7.78538054236466e+001dB,-1.71258935363771e+002°)
7.37904230128947e+003	(7.78585100410903e+001dB,-1.71288541670565e+002°)
7.39605275058084e+003	(7.78631919737842e+001dB,-1.71318133983477e+002°)
7.41310241300763e+003	(7.78678513308253e+001dB,-1.71347712227826e+002°)
7.43019137896547e+003	(7.78724882207229e+001dB,-1.71377276330575e+002°)
7.44731973905834e+003	(7.78771027514020e+001dB,-1.71406826220318e+002°)
7.46448758409911e+003	(7.78816950302071e+001dB,-1.71436361827267e+002°)
7.48169500510998e+003	(7.78862651639057e+001dB,-1.71465883083234e+002°)
7.49894209332300e+003	(7.78908132586914e+001dB,-1.71495389921620e+002°)
7.51622894018049e+003	(7.78953394201881e+001dB,-1.71524882277402e+002°)
7.53355563733560e+003	(7.78998437534529e+001dB,-1.71554360087114e+002°)
7.55092227665276e+003	(7.79043263629792e+001dB,-1.71583823288841e+002°)
7.56832895020817e+003	(7.79087873527010e+001dB,-1.71613271822199e+002°)
7.58577575029026e+003	(7.79132268259956e+001dB,-1.71642705628324e+002°)
7.60326276940023e+003	(7.79176448856869e+001dB,-1.71672124649861e+002°)
7.62079010025253e+003	(7.79220416340489e+001dB,-1.71701528830948e+002°)
7.63835783577531e+003	(7.79264171728092e+001dB,-1.71730918117204e+002°)
7.65596606911096e+003	(7.79307716031519e+001dB,-1.71760292455715e+002°)
7.67361489361659e+003	(7.79351050257207e+001dB,-1.71789651795024e+002°)
7.69130440286449e+003	(7.79394175406227e+001dB,-1.71818996085116e+002°)
7.70903469064269e+003	(7.79437092474310e+001dB,-1.71848325277406e+002°)
7.72680585095541e+003	(7.79479802451881e+001dB,-1.71877639324729e+002°)
7.74461797802357e+003	(7.79522306324092e+001dB,-1.71906938181322e+002°)
7.76247116628530e+003	(7.79564605070848e+001dB,-1.71936221802818e+002°)
7.78036551039641e+003	(7.79606699666843e+001dB,-1.71965490146233e+002°)
7.79830110523096e+003	(7.79648591081587e+001dB,-1.71994743169950e+002°)
7.81627804588166e+003	(7.79690280279441e+001dB,-1.72023980833711e+002°)
7.83429642766048e+003	(7.79731768219643e+001dB,-1.72053203098605e+002°)
7.85235634609907e+003	(7.79773055856336e+001dB,-1.72082409927053e+002°)
7.87045789694934e+003	(7.79814144138606e+001dB,-1.72111601282802e+002°)
7.88860117618389e+003	(7.79855034010501e+001dB,-1.72140777130910e+002°)
7.90678627999659e+003	(7.79895726411071e+001dB,-1.72169937437735e+002°)
7.92501330480306e+003	(7.79936222274387e+001dB,-1.72199082170925e+002°)
7.94328234724115e+003	(7.79976522529577e+001dB,-1.72228211299406e+002°)
7.96159350417152e+003	(7.80016628100851e+001dB,-1.72257324793373e+002°)
7.97994687267809e+003	(7.80056539907531e+001dB,-1.72286422624275e+002°)
7.99834255006861e+003	(7.80096258864081e+001dB,-1.72315504764809e+002°)
8.01678063387511e+003	(7.80135785880127e+001dB,-1.72344571188907e+002°)
8.03526122185449e+003	(7.80175121860496e+001dB,-1.72373621871725e+002°)
8.05378441198898e+003	(7.80214267705235e+001dB,-1.72402656789634e+002°)
8.07235030248669e+003	(7.80253224309643e+001dB,-1.72431675920207e+002°)
8.09095899178212e+003	(7.80291992564297e+001dB,-1.72460679242215e+002°)
8.10961057853671e+003	(7.80330573355077e+001dB,-1.72489666735609e+002°)
8.12830516163929e+003	(7.80368967563196e+001dB,-1.72518638381514e+002°)
8.14704284020668e+003	(7.80407176065223e+001dB,-1.72547594162219e+002°)
8.16582371358421e+003	(7.80445199733115e+001dB,-1.72576534061168e+002°)
8.18464788134618e+003	(7.80483039434237e+001dB,-1.72605458062946e+002°)
8.20351544329646e+003	(7.80520696031390e+001dB,-1.72634366153276e+002°)
8.22242649946898e+003	(7.80558170382841e+001dB,-1.72663258319001e+002°)
8.24138115012829e+003	(7.80595463342342e+001dB,-1.72692134548083e+002°)
8.26037949577005e+003	(7.80632575759160e+001dB,-1.72720994829589e+002°)
8.27942163712160e+003	(7.80669508478100e+001dB,-1.72749839153680e+002°)
8.29850767514248e+003	(7.80706262339534e+001dB,-1.72778667511606e+002°)
8.31763771102496e+003	(7.80742838179419e+001dB,-1.72807479895695e+002°)
8.33681184619459e+003	(7.80779236829330e+001dB,-1.72836276299343e+002°)
8.35603018231072e+003	(7.80815459116476e+001dB,-1.72865056717006e+002°)
8.37529282126706e+003	(7.80851505863731e+001dB,-1.72893821144191e+002°)
8.39459986519221e+003	(7.80887377889657e+001dB,-1.72922569577448e+002°)
8.41395141645018e+003	(7.80923076008526e+001dB,-1.72951302014357e+002°)
8.43334757764098e+003	(7.80958601030343e+001dB,-1.72980018453527e+002°)
8.45278845160112e+003	(7.80993953760875e+001dB,-1.73008718894580e+002°)
8.47227414140418e+003	(7.81029135001669e+001dB,-1.73037403338145e+002°)
8.49180475036135e+003	(7.81064145550079e+001dB,-1.73066071785854e+002°)
8.51138038202197e+003	(7.81098986199286e+001dB,-1.73094724240324e+002°)
8.53100114017409e+003	(7.81133657738324e+001dB,-1.73123360705159e+002°)
8.55066712884503e+003	(7.81168160952102e+001dB,-1.73151981184935e+002°)
8.57037845230189e+003	(7.81202496621426e+001dB,-1.73180585685193e+002°)
8.59013521505214e+003	(7.81236665523022e+001dB,-1.73209174212433e+002°)
8.60993752184419e+003	(7.81270668429560e+001dB,-1.73237746774107e+002°)
8.62978547766788e+003	(7.81304506109672e+001dB,-1.73266303378605e+002°)
8.64967918775510e+003	(7.81338179327978e+001dB,-1.73294844035253e+002°)
8.66961875758033e+003	(7.81371688845108e+001dB,-1.73323368754304e+002°)
8.68960429286118e+003	(7.81405035417722e+001dB,-1.73351877546928e+002°)
8.70963589955896e+003	(7.81438219798531e+001dB,-1.73380370425207e+002°)
8.72971368387927e+003	(7.81471242736322e+001dB,-1.73408847402126e+002°)
8.74983775227251e+003	(7.81504104975976e+001dB,-1.73437308491565e+002°)
8.77000821143449e+003	(7.81536807258490e+001dB,-1.73465753708293e+002°)
8.79022516830698e+003	(7.81569350320999e+001dB,-1.73494183067961e+002°)
8.81048873007827e+003	(7.81601734896796e+001dB,-1.73522596587093e+002°)
8.83079900418375e+003	(7.81633961715353e+001dB,-1.73550994283077e+002°)
8.85115609830648e+003	(7.81666031502344e+001dB,-1.73579376174165e+002°)
8.87156012037773e+003	(7.81697944979659e+001dB,-1.73607742279456e+002°)
8.89201117857760e+003	(7.81729702865433e+001dB,-1.73636092618899e+002°)
8.91250938133556e+003	(7.81761305874059e+001dB,-1.73664427213276e+002°)
8.93305483733106e+003	(7.81792754716212e+001dB,-1.73692746084203e+002°)
8.95364765549404e+003	(7.81824050098868e+001dB,-1.73721049254122e+002°)
8.97428794500558e+003	(7.81855192725322e+001dB,-1.73749336746288e+002°)
8.99497581529844e+003	(7.81886183295213e+001dB,-1.73777608584770e+002°)
9.01571137605765e+003	(7.81917022504536e+001dB,-1.73805864794439e+002°)
9.03649473722109e+003	(7.81947711045668e+001dB,-1.73834105400965e+002°)
9.05732600898008e+003	(7.81978249607383e+001dB,-1.73862330430808e+002°)
9.07820530177993e+003	(7.82008638874874e+001dB,-1.73890539911212e+002°)
9.09913272632058e+003	(7.82038879529769e+001dB,-1.73918733870199e+002°)
9.12010839355716e+003	(7.82068972250154e+001dB,-1.73946912336563e+002°)
9.14113241470056e+003	(7.82098917710588e+001dB,-1.73975075339862e+002°)
9.16220490121805e+003	(7.82128716582123e+001dB,-1.74003222910413e+002°)
9.18332596483385e+003	(7.82158369532323e+001dB,-1.74031355079287e+002°)
9.20449571752975e+003	(7.82187877225283e+001dB,-1.74059471878299e+002°)
9.22571427154567e+003	(7.82217240321643e+001dB,-1.74087573340007e+002°)
9.24698173938026e+003	(7.82246459478613e+001dB,-1.74115659497700e+002°)
9.26829823379152e+003	(7.82275535349987e+001dB,-1.74143730385397e+002°)
9.28966386779738e+003	(7.82304468586160e+001dB,-1.74171786037839e+002°)
9.31107875467632e+003	(7.82333259834146e+001dB,-1.74199826490484e+002°)
9.33254300796792e+003	(7.82361909737601e+001dB,-1.74227851779499e+002°)
9.35405674147352e+003	(7.82390418936832e+001dB,-1.74255861941756e+002°)
9.37562006925680e+003	(7.82418788068823e+001dB,-1.74283857014827e+002°)
9.39723310564437e+003	(7.82447017767243e+001dB,-1.74311837036975e+002°)
9.41889596522640e+003	(7.82475108662473e+001dB,-1.74339802047152e+002°)
9.44060876285722e+003	(7.82503061381617e+001dB,-1.74367752084993e+002°)
9.46237161365591e+003	(7.82530876548520e+001dB,-1.74395687190806e+002°)
9.48418463300695e+003	(7.82558554783786e+001dB,-1.74423607405573e+002°)
9.50604793656079e+003	(7.82586096704792e+001dB,-1.74451512770940e+002°)
9.52796164023449e+003	(7.82613502925712e+001dB,-1.74479403329213e+002°)
9.54992586021232e+003	(7.82640774057522e+001dB,-1.74507279123352e+002°)
